國語,#genre#
永遠懷念《許紹雄》阿Sa 高海寧 吳君如 陳偉霆 聯合主演搞笑喜劇｜美麗密令 (Beauty on Duty!)｜林雪｜森美｜王晶導演｜粵語中字｜8號電影院 HK Movie｜美亞｜新紮師妹系列,https://www.youtube.com/watch?v=PU9nrWXuVXU
溫碧霞 呂頌賢 忠誠與誘惑之間拉鋸的愛情故事｜倒數七日情 (The Flame And The Fiancee)｜溫碧霞｜呂頌賢｜洪欣｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=5QhH1ValamQ
吳鎮宇飾黑幫律師 香港監獄主題電影｜黑獄斷腸歌2之無期徒刑 (ChineseMidnightExpressII)｜吳鎮宇｜容錦昌｜李兆基｜徐錦江｜粵語中字｜8號電影院 HK Movie｜美亞｜2000,https://www.youtube.com/watch?v=w9LS_G7bEAk
霓虹姊妹花系列第二集 歡場女子辛酸史｜霓虹姊妹花續集 (The Mamasan II)｜黎明｜梁藝齡｜陳加玲｜柳影虹｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=hsuAQ0Nj6yk
香港功夫世家 揚威荷里活 袁家班武術指導｜經典功夫電影｜虎豹龍蛇鷹 (The 7 Grand Masters)｜郭南宏導演｜元奎｜袁祥仁｜李藝民｜龍世家｜粵語中英字幕｜8號電影院HK Movie｜美亞,https://www.youtube.com/watch?v=BPrbop_Jwa8
秦沛 大律師 經典港產電影｜伴我驕陽 (Life in the Balance)｜秦沛｜陳慧珊｜馬德鍾｜黃德斌｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=TEJ7eiVKC98
永遠懷念《許紹雄》鄭中基X阿SA主演 科幻荒誕喜劇 機器人女友｜追擊8月15 (Hidden Heroes)｜鄭中基｜蔡卓妍｜秦海璐｜黃浩然｜粵語中英字幕｜8號電影院 HK Movie｜美亞｜2004,https://www.youtube.com/watch?v=3JuhzWg3U1s
經典功夫武打電影 武俠快意恩仇 拳拳到肉👊👊｜五爪十八翻 (Dragon's Claws)｜朱鐵和｜黃正利｜元秋｜劉家勇｜粵語中字｜8號電影院 HK Movie｜美亞｜1979,https://www.youtube.com/watch?v=89x3NvThkXY
王喜主演 犯罪喜劇港產電影｜天降橫財心驚驚 (The Bird of Prey)｜王喜｜張可頤｜張兆輝｜湯盈盈｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=PsWQ58Ynd-Y
黑幫版楊門女將 恬妞 惠英紅 女力當道 三級片｜虎膽女兒紅 (Widow Warriors)｜李美鳳｜恬妞｜惠英紅｜西協美智子｜粵語中英字幕｜8號電影院 HK Movie｜美亞｜1990,https://www.youtube.com/watch?v=UnhM2xPj9W0
現代灰姑娘 (When Gordon Met Elaine)｜吳啟華｜樊亦敏｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=1MyklhI8KaM
邱禮濤導演 陳德森監製 全員惡人重現香港三不管地區的黑暗面｜三不管 (Chaos)｜林家棟｜田蕊妮｜連凱｜方皓玟｜黃樹棠｜粵語原音｜8號電影院 HK Movie｜香港電影01｜2008,https://www.youtube.com/watch?v=-4KZ6NtnPN0
豆瓣高分好評 吳鎮宇突破演出｜救薑刑警 (Clean My Name, Mr. Coroner!)｜吳鎮宇｜狄龍｜張家輝｜車婉婉｜粵語中英字幕｜8號電影院 HK Movie｜美亞｜2000,https://www.youtube.com/watch?v=Jol5gWTPMoQ
經典功夫電影 武功至尊于占元師父 率七小福領銜主演｜師父出馬 (The Old Master)｜于占元｜雷小虎｜元紅｜吳兆南｜王永生｜粵語中字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=DMdlv8s9624
2025金像獎最佳男主角《劉青雲》X周慧敏 愛情動作電影｜八月鬱金香 (Tulips in August)｜劉青雲｜周慧敏｜李國麟｜黃澤民｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=iZjGgY1gKdk
飛虎雄風系列 動作軍事港產電影｜飛虎雄風II之搶灘行動 (Special Duties Unit 1996)｜吳毅將｜莫家堯｜陳芷菁｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=sTwp5n9RLqY
武術與賭術的結合 愛情與搞笑的交融｜中華賭俠 (Conman In Tokyo)｜古天樂｜張家輝｜朱茵｜鍾麗緹｜粵語中英字幕｜8號電影院 HK Movie｜美亞｜2000,https://www.youtube.com/watch?v=xPnpDbsD3qI
港產武俠電影｜殺戮江湖 (The Deadly Passage)｜陳嘉輝｜歐陽震華｜楊羚｜麥天恩｜黎耀祥｜粵語中字｜電視電影｜8號電影院 HK Movie｜江湖狂瀾,https://www.youtube.com/watch?v=PJN72Njd8vM
懷舊經典 古裝武俠港產電影｜殺手胭脂淚 (The Lady Assassin)｜劉錫明｜葉玉萍｜吳啟明｜徐忠信｜李海生｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=tTTm98MY4_Y
洪金寶監製 陳欣健導演｜奪寶計上計 (From Here To Prosperity)｜柯俊雄｜吳耀漢｜姜大衞｜黃錦燊｜粵語CC中字｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=O1yb8mcOQjQ
台灣作家李昂同名小說改編 權力 金錢 慾望 道德衝突｜暗夜 (Dark Night)｜張國柱｜蘇明明｜徐明｜張盈真｜粵語ENG／繁體字幕｜8號電影院 HK Movie｜香港電影01｜1986,https://www.youtube.com/watch?v=Wvq2esHa7dY
梁朝偉主演 杜琪峯作品 史上最喪電視電影｜特警90III明日天涯 (Iron Butterfly III)｜梁朝偉｜李子雄｜梁佩玲｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=ihFSY13xIm8
關秀媚主演 狗血懸疑港產電影｜魔債 (The Demonic Revenge)｜林俊賢｜關秀媚｜鄭君熾｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=-yz1YvHnn1Q
九龍城寨中的故事 在亂世中上位的黑暗史 黑白兩道的末日江湖全揭露｜O記三合會檔案 (The H.K. Triad)｜劉青雲｜吳鎮宇｜朱茵｜彭丹｜粵語中字｜8號電影院 HK Movie｜美亞｜1999,https://www.youtube.com/watch?v=MxPDgMB9Hlw
【🐍蛇年喜慶賀歲電影】提防老千+我老婆係賭聖｜王晶、張家輝、陳煒、陳苑淇、張兆輝、孟瑤、張達明、梁敏儀｜粵語中字｜8號電影院 HK Movie｜賀歲片2025｜新年｜New Year,https://www.youtube.com/watch?v=JotnluaLFf0
【🐍蛇年喜慶賀歲電影】算死草+行運一條龍｜周星馳、莫文蔚、葛民輝、邱淑貞、鄭秀文、吳孟達、陳曉東、舒琪｜粵語中字｜8號電影院 HK Movie｜賀歲片2025｜新年｜New Year｜美亞電影,https://www.youtube.com/watch?v=TiIFi8B7TZ0
【🐍蛇年喜慶賀歲電影】雀聖2自摸天后+雀聖3自摸三百番｜應采兒、元秋、森美、李蘢怡、元華、郭晉安、楊思琦、陳百祥、翁杏蘭｜粵語中字｜8號電影院 HK Movie｜賀歲片2025｜新年｜New Year,https://www.youtube.com/watch?v=JiLHpTOO0LA
性感女神朱茵 搞笑高手葛民輝 混血名模李鞍 超狂喜劇｜超級整蠱霸王 (Tricky King)｜王晶編劇監製｜陳百祥｜姚樂怡｜雷頌德｜張文慈｜粵語中字｜8號電影院 HK Movie｜美亞｜1998,https://www.youtube.com/watch?v=GgWA35joIzs
金馬獎 最佳原創劇本提名 鍾欣潼X吳彥祖主演｜公主復仇記 (Beyond Our Ken)｜鍾欣潼｜吳彥祖｜陶紅｜詹瑞文｜粵語中字｜8號電影院 HK Movie｜美亞｜2004,https://www.youtube.com/watch?v=sTLEwCDXYSQ
杜琪峯 執導 女警殺手結情緣｜特警90II之亡命天涯 (Iron Butterfly Part 2)｜鄭浩南｜梁藝齡｜高雄｜麥翠嫻｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=gms4oztAJ5M
豆瓣高分票選童年惡夢電影之一 港產驚悚恐怖電影｜屍家路 (The road of dead)｜黃子揚｜王書麒｜鍾潔怡｜邱萬城｜粵語中字｜8號電影院 HK Movie｜美亞｜1999,https://www.youtube.com/watch?v=BhIRrRzMi88
奇幻驚悚 狗血港產恐怖電影｜極速殭屍 (The Vampire Combat)｜呂頌賢｜連凱｜鄒兆龍｜周嘉玲｜太保｜粵語中字｜8號電影院 HK Movie｜美亞｜2001,https://www.youtube.com/watch?v=t-BRs42MGhg
港產50年代經典戰爭電影｜夕陽戰士 (Can't Stop Loving You)｜白彪｜江毅｜陳敏兒｜陳國邦｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=s9XsqYQNc6A
黎耀祥 關寶慧 尺度爆 港產超狂性喜劇｜情迷豬骨煲 (Crazy for Pig Bone in Pot)｜蘇志威｜顏仟汶｜姜浩文｜粵語中字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=pwquuaepZwE
周海媚 警花愛上連橫殺手 謝君豪 演技大爆發｜追兇20年 (Nude Fear)｜張達明｜李燦森｜麥兆輝導演｜恐怖電影 驚悚犯罪｜粵語中字｜8號電影院 HK Movie｜美亞｜1998,https://www.youtube.com/watch?v=VJegWiZf8Kk
TVB經典電影 陳玉蓮主演 現代愛情故事｜愛到盡頭 (Can't Stop Loving You)｜陳玉蓮｜方中信｜林保怡｜盧敏儀｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=iGniMq-xENU
天水圍系列第2部作品 香港家庭倫常悲劇 許鞍華執導 羅慧娟遺作｜天水圍的夜與霧 (Night and Fog)｜任達華｜張靜初｜羅慧娟｜8號電影院 HK Movie｜粵語中字｜2009｜晶典香港電影,https://www.youtube.com/watch?v=GKe9PSR99RY
吳家麗 性感演出 三級懸疑恐怖電影｜危情羔羊 (Thrilling Story)｜馮淬帆｜吳家麗｜黃錦燊｜黎應就｜粵語中字｜8號電影院 HK Movie｜美亞｜1993,https://www.youtube.com/watch?v=ULcv-qEdq30
黎姿 飾演狗仔記者 勇闖娛樂圈發掘最隱秘的真相｜無冕皇帝 (News Hear)｜黎姿｜蘇志威｜劉小慧｜吳耀漢｜梁敏儀｜粵語中字｜8號電影院 HK Movie｜美亞｜2003,https://www.youtube.com/watch?v=nKnQlS_nN18
唐寧 湯盈盈主演 Y2K後生仔港產電影 鄭保瑞導演｜水著青春救生 (Beach Girl)｜湯盈盈｜林曉峰｜鄭保瑞｜唐寧｜陳國邦｜粵語中字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=7OrUpm39vMg
杜琪峯導演 赴加拿大取景 郭晉安X邵美琪｜死角 (Dead End)｜郭晉安｜邵美琪｜曾江｜駱應鈞｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=j15hDTYo_t8
四大金像得主飆戲 王晶第一部話題cult片｜旺角監獄 (To Live and Die in Mongkok)｜張家輝｜廖啟智｜鮑起靜｜陳麗雲｜8號電影院HK Movie｜粵語中字｜晶典香港電影,https://www.youtube.com/watch?v=lvvs8GVt_jU
鄭伊健五星好評動作電影 1996全年錄影帶銷售量總冠軍｜殺手風雷 (Killer's Code)｜鄭伊健｜黃智賢｜陳妙瑛｜王偉｜郭政鴻｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=Ng_oEaTwjB4
鄧麗欣 森美 主演愛情小品 葉念琛導演｜甜絲絲 (My Sweetie)｜鄧麗欣｜森美｜樂基兒｜官恩娜｜田蕊妮｜吳家穎｜粵語中字｜8號電影院 HK Movie｜美亞｜2004,https://www.youtube.com/watch?v=s1srt3AdRRY
袁偉豪×羅慧娟 領銜主演 猛鬼夜送餐 都市小人物撞鬼日常｜薄餅速遞 (Pizza express)｜袁偉豪｜羅慧娟｜車保羅｜施介強｜粵語中英字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=_sMEywRPejs
林雪X李蕙敏 整蛊真人秀｜星夢情真 (Twinkle Stars)｜李蕙敏｜林雪｜葉佩雯｜陳穎妍｜林超榮｜粵語中英字｜8號電影院 HK Movie｜美亞｜2005,https://www.youtube.com/watch?v=NT6uvCoWOsQ
搞笑大王 葛民輝 小成本青春愛情喜劇｜愛火花 (Dream & Desire)｜葛民輝｜李燦森｜李蘢怡｜馮家俊｜陳山聰｜粵語中英字｜8號電影院 HK Movie｜美亞｜2003,https://www.youtube.com/watch?v=GRXcMnOHFCI
童年陰影系列 植物人慘案引發鬼魂復仇｜垂死一眼 (Last Sight from Deatht)｜黃翊｜林依彤｜連偉健｜顏仟汶｜粵語中英字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=25_3v-EPges
溫碧霞 倔強瘋批X羅嘉良 正直將軍｜唐朝妖姬 (The Knight and the Concubine)｜溫碧霞｜羅嘉良｜江漢｜張鴻昌｜羅莽｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=_3zs8zyM8wA
5千億貪汙內幕 梁家輝X陳奕迅X黃秋生 全程高能飆戲 王晶導演｜金錢帝國 (I Corrupt All Cops)｜梁家輝｜陳奕迅｜黃秋生｜方力申｜8號電影院HK Movie｜粵語中字｜晶典香港電影,https://www.youtube.com/watch?v=T6vquBbpZVo
張家輝 第一部TVB電視電影作品｜夜之女 (Moonlight Sonata)｜張家輝｜梁思敏｜郭少芸｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=gkiijpTGMZE
億萬獎金誘惑 將一群朋友推向不可回頭的深淵｜多重彩 (Mark Six Comedy)｜張錦程｜葉蘊儀｜陳霽平｜樊亦敏｜陳山聰｜粵語中英字｜8號電影院 HK Movie｜美亞｜2004,https://www.youtube.com/watch?v=y-ZYSFqM52Y
任達華X苗僑偉 見黑殺黑 專綁大佬殺人撕票 王晶監製｜撕票風雲 (Black Ransom)｜任達華｜陳法拉｜苗僑偉｜釋延能｜王浩信｜8號電影院HK Movie｜粵語中字｜晶典香港電影｜2010,https://www.youtube.com/watch?v=SZ5m89gN-rc
駱達華深情演繹人鬼愛戀 一段陰陽錯配的奇緣｜東堤渡假鬼屋 (Haunted Resort)｜駱達華｜程慧珊｜張鴻安｜車保羅｜粵語中英字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=muEoB5dGyqI
歐陽震華X王喜X佘詩曼 港產警匪｜熱血狙擊 (The Final Shot)｜歐陽震華｜王喜｜佘詩曼｜郭少芸｜唐文龍｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=9I0m4e54dYQ
冤屈未了 凶手未明的女鬼復仇之旅｜猛鬼女社工 (The Social Worker From the Edge)｜袁偉豪｜陳山聰｜陳杏妍｜林依彤｜粵語中字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=vpGZNLWFRco
黎明 早期經典港產動作電影｜勇闖毒龍潭 (One Way Ticket to Bangkok)｜萬梓良｜黎明｜吳鎮宇｜楊寶玲｜杜德偉｜陳雅倫｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=MkfilS2mixs
跨國禁色經典 純情歌星墮入邪惡派對深淵 日本女星新藤惠美大膽演出｜狂情 (The Body is Willing)｜新藤惠美｜陳惠敏｜曾江｜粵語中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=0CzpDeH1haI
周潤發主演 義大利都靈國際電影節最佳電影 提名｜郁達夫傳奇 (When Tat Fu Was Young)｜周潤發｜霍達華｜金興賢｜粵語原音｜8號電影院 HK Movie｜香港電影01｜1988,https://www.youtube.com/watch?v=6MFUfniz0zI
杜琪峯導演 林利X吳孟達 囚犯間的生死博弈｜鐵窗雄淚 (Behind Bars)｜林利｜吳孟達｜吳詠紅｜關海山｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=jshd1iEl610
鬼后王小鳳 猛鬼復仇 藝術恐怖電影｜厲鬼纏身 (Split Of The Spirit)｜王小鳳｜徐淑媛｜吳少剛｜顧冠忠｜粵語中英字幕｜8號電影院 HK Movie｜香港電影01｜1989｜離魂,https://www.youtube.com/watch?v=sVuTCRDvvuU
方中信主演鬼片 惡徒變厲鬼復仇 霍耀良導演｜鬼眼刑警 (Dont Open Your Eyes)｜方中信｜森美｜元華｜谷祖琳｜8號電影院 HK Movie｜粵語中字｜2006｜天眼刑警｜晶典香港電影,https://www.youtube.com/watch?v=lTh5-cb9Ax4
ICQ題材 恐怖電影 誤打誤撞交上鬼朋友｜網上怪談之兇靈對話 (I.C.Kill)｜謝天華｜尹揚明｜江希文｜粵語中字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=awD-RTN7TAY
真人真事改編 驚悚犯罪港產電影 臥底入黑幫 王晶編劇監製｜臥虎 (Wo Hu)｜曾志偉｜吳鎮宇｜苗僑偉｜陳小春｜張智霖｜8號電影院 HK Movie｜粵語中字｜2006｜晶典香港電影,https://www.youtube.com/watch?v=6sjRUmCSKWM
動人樸實 金像獎口碑之作 許鞍華細膩執導｜天水圍的日與夜 (The Way We Are)｜鮑起靜｜梁進龍｜陳麗雲｜8號電影院 HK Movie｜粵語中字｜2008｜晶典香港電影,https://www.youtube.com/watch?v=gDwEQ1tR1Sw
社會現實 探討本地搖滾文化｜起勢搖滾 (Live in Flames)｜Mr.樂隊｜布志綸｜洗色麗｜衛詩雅｜林欣彤｜粵語中字｜8號電影院 HK Movie｜美亞,https://www.youtube.com/watch?v=61ZD3jTeYK8
洪金寶領軍 曾志偉 吳君如 鄭中基 元華 群星爆笑聯手 功夫喜劇經典｜笑功震武林 (Princess and 7 Kung Fu Masters)｜8號電影院 HK Movie｜粵語中字｜晶典香港電影,https://www.youtube.com/watch?v=FyFNkiVV280
懷舊神片 林保怡 邵美琪主演 預感空難扭轉命運｜鐵翼驚情 (Unbearable Heights)｜林保怡｜邵美琪｜郭羨妮｜唐文龍｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=H5QY6lDLrnU
元彪 X 鄭中基 港產殭屍黑幫喜劇 王晶監製｜天師鬥殭屍 (Sifu vs Vampire)｜元彪｜鄭中基｜伍允龍｜胡然｜關楚耀｜羅子喬｜8號電影院 HK Movie｜粵語中字｜晶典香港電影,https://www.youtube.com/watch?v=TcAFdkitjhA
李思蓓 馬德鐘 清新愛情喜劇｜都市女性情感｜摩登姑婆屋 (The House Of No Man)｜曹永廉｜黃素璧｜任港秀｜九龍城寨之圍城 導演鄭保瑞｜粵語中字｜8號電影院 HK Movie｜美亞電影,https://www.youtube.com/watch?v=NeuvzQ48Y2k
殭屍題材驚悚性感喜劇 王晶執導｜有隻殭屍暗戀你 (The Vampire Who Admires Me)｜郭晉安｜孟瑤｜賈曉晨｜李曼筠｜8號電影院 HK Movie｜粵語中字｜2008｜晶典香港電影,https://www.youtube.com/watch?v=fCLytQRWCs0
《雀聖》系列第3部 王晶編劇 港式賭壇風雲再起｜雀聖3自摸三百番 (Kung Fu Mahjong 3)｜郭晉安｜楊思琦｜陳百祥｜元秋｜8號電影院 HK Movie｜粵語中字｜晶典香港電影,https://www.youtube.com/watch?v=yNvEFXh9uww
張家輝 港產賭片懸疑電影 王晶自導自演｜提防老千 (Wise Guys Never Dies)｜王晶｜陳煒｜陳苑淇｜張兆輝｜8號電影院 HK Movie｜粵語中字｜2006｜罪有應得｜晶典香港電影,https://www.youtube.com/watch?v=wkg_wSqjrCA
全港最荒誕 最抵死的連環殺人事件｜對不起隊冧你 (Take Five)｜朱茵｜梁漢文｜張達明｜馬蹄露｜黎耀祥｜粵語中字｜8號電影院 HK Movie｜美亞電影｜1998,https://www.youtube.com/watch?v=URlMdpa2y-M
吳宇森導演 港版《浮士德》｜摩登天師 (To Hell with the Devil)｜許冠英｜徐杰｜馮淬帆｜秦沛｜陳百祥｜鍾發｜粵語中字｜8號電影院 HK Movie｜1982｜香港電影01,https://www.youtube.com/watch?v=B39PvnB0vnE
周秀娜X羅仲謙大尺度戲碼 超偏激愛情觀 葉念琛導演｜婚前試愛 (Marriage With A Liar)｜周秀娜｜羅仲謙｜楊焉｜沈志明｜8號電影院 HK Movie｜粵語中字｜2010｜晶典香港電影,https://www.youtube.com/watch?v=TrxHUg7r6jA
夏雨 主演 黑道夢想 平凡男子的奮鬥與愛情 李力持導演｜江湖夢 (Chase For Glory)｜夏雨｜鄧萃雯｜王書麒｜林映輝｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=LWuvG41oUyU
張家輝X孟瑤 賭局漩渦 王晶導演｜我老婆係賭聖 (My Wife is a Gambling Maestro)｜張家輝｜孟瑤｜張達明｜梁敏儀｜8號電影院 HK Movie｜粵語中字｜晶典香港電影,https://www.youtube.com/watch?v=i8u0L1P-sBQ
黎耀祥 主演🔪殺手重出江湖 被低估的小成本電影｜殺手再培訓 (A Killer's Expiry Diary)｜黎耀祥｜麥長青｜高雄｜容錦昌｜粵語中字｜8號電影院 HK Movie｜美亞電影｜1998,https://www.youtube.com/watch?v=4zjsxFhBhV8
麥翠嫺X梁藝齡 血海復仇 女警與毒販的終極對決｜特警90 (The Iron Butterfly)｜麥翠嫺｜梁藝齡｜黃秋生｜陳庭威｜粵語中字｜電視電影｜8號電影院 HK Movie｜紅粉特警,https://www.youtube.com/watch?v=IDMj1mFM5NM
杜琪峯導演 1994年高分古裝電影 清朝末年捕快與朝廷決裂滅門慘劇｜大刀王五 (The Lone Sabre)｜鄭浩南｜尹揚明｜藍潔瑛｜翁杏蘭｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=sYDFTmmPML0
黃秋生 廖偉雄 警匪黑吃黑 港產警匪電影｜越柙飛龍 (The Set upThe Shanghai Mafia)｜黃秋生｜廖偉雄｜劉江｜李成昌｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=5QqHpgItVCQ
王書麒 主演黑幫電影｜驚濤歲月 (Young And Reckless Love in the Fast Lane)｜王書麒｜彭家麗｜張振華｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=mNxEizUZBxs
殭屍喜劇電影｜殭屍訓練營 (School for Vampires)｜汪強｜南慶姬｜李海興｜徐家興｜嚴璋｜粵語中字｜8號電影院 HK Movie｜恐怖片｜美亞｜鬼月｜1990,https://www.youtube.com/watch?v=_8516DUd59A
陳法蓉 黎美嫻 雙女主角 恐怖懸疑｜殺之戀 (Out on a Limb)｜羅嘉良｜陳法蓉｜黎美嫻｜黎耀祥｜羅蘭｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=pcDppGDhc98
伊雷 雪梨 新鮮笑料 愛情喜劇｜公子嬌 (Wedding Bells, Wedding Belles)｜伊雷｜雪梨｜劉克宣｜關聰｜陳寶祥｜粵語中字｜8號電影院 HK Movie｜香港電影01｜1981,https://www.youtube.com/watch?v=kpX0rY0t2P4
李司棋 梁小冰 母女情感動容 患難故事｜共飲長江水 (Trial of the Heart)｜李司棋｜梁小冰｜羅家英｜黎耀祥｜方平｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=YmAMpW3H5N4
大細眼 猛丁哥 主演 動作港產電影｜凶蝎 (The Hired Guns)｜宋金來｜高飛｜趙美寶｜猛丁哥｜鍾少雄｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1981,https://www.youtube.com/watch?v=-m7bghPpMJg
湯鎮業主演 犯罪動作港產電影｜亡命天涯 (Bitter Taste Of Blood)｜湯鎮業｜楊雪儀｜恬妮｜姜中平｜粵語中字｜8號電影院 HK Movie｜香港電影01｜1988,https://www.youtube.com/watch?v=iioyLzdZYWY
許秋怡 梁藝齡 青樓悲情故事｜胭花淚 (Tears of Butterflies)｜梁藝齡｜許秋怡｜羅樂林｜龍方｜李家鼎｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=aIi4Y0x35hM
陶大宇 李家聲 雙賊大盜 警匪港產電影｜賊至尊 (The Thief)｜陶大宇｜李家聲｜劉錦玲｜單立文｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=fKJdrNS0-ys
《獄鳳》系列首部曲｜獄鳳 (On Parole)｜惠英紅｜尹揚明｜錢嘉樂｜林輝煌｜王玉環｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1993,https://www.youtube.com/watch?v=BlC6Smk2QTo
韓國取景 蔡楓華主演 愛情喜劇｜鬼馬朱唇 (Marry Go Round)｜蔡楓華｜王青｜李玄麗｜古珍珍｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1986,https://www.youtube.com/watch?v=WEchGY59CDs
陳秀雯 最虐心演出｜梨花劫 (Shattered Dream)｜陳秀雯｜吳岱融｜林其欣｜林家棟｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=c0de5tPXrRk
惠英紅 冷血女殺手 動作港產電影｜青蛇殺手 (Snake Fist)｜惠英紅｜狄威｜巍子｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1993,https://www.youtube.com/watch?v=8EoMbgZuDJw
蠍子系列二部曲 邵美琪 楊麗菁｜蠍子之滅殺行動 (Murders Made To Order)｜邵美琪｜楊麗菁｜黃秋生｜李子雄｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1993,https://www.youtube.com/watch?v=B1NYXIjktFc
劉家輝 李美鳳 古裝武俠｜劍客與靈童 (The Swordman The Golden Child)｜劉家輝｜李美鳳｜董瑋｜劉江｜吳婉芳｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=GdrTCzf-hbU
李嘉欣出道巔峰顏值 陳百祥、單立文爆笑聯手 當黑心老闆遇上反擊神偷 ｜起尾注 (Coup De Grace)｜李嘉欣｜單立文｜梁婉靜｜方剛｜粵語中英字幕｜8號電影院 HK Movie｜香港電影01,https://www.youtube.com/watch?v=goUE8VNHQUU
劉家昌 導演 劇情片｜風水廿年 (Lost Generation)｜甄珍｜秦漢｜柯俊雄｜歸亞蕾｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1978｜風水二十年,https://www.youtube.com/watch?v=BEd1kM6Prt0
懸疑驚悚 港產恐怖電影｜陰魂不散 (Immortal Spirit)｜王敏德｜伍詠薇｜黃佩霞｜何華超｜羅蘭｜粵語中字｜香港電影｜8號電影院 HK Movie｜美亞｜1999,https://www.youtube.com/watch?v=7NnVvtuADWw
金馬獎 最佳男配角 原創劇本提名｜又見冤家 (Love Me & My Dad)｜狄龍｜梁婉靜｜谷峯｜張瑛｜馮鳳歌｜林綺雯｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1988,https://www.youtube.com/watch?v=-36Oi34gu48
吳宇森執導×喬宏×露雲娜 動作喜劇 火爆登場｜大煞星與小鬼頭 (Follow the Star)｜喬宏｜露雲娜｜陳百燊｜馮克安｜粵語中字+ENG｜8號電影院 HK Movie｜香港電影01｜1978,https://www.youtube.com/watch?v=kDHr_8p31Qk
陳庭威 徐少強 黑幫港產電影｜英雄重英雄 (Tour of Revenge)｜陳庭威｜徐少強｜鮑方｜林文龍｜黎耀祥｜粵語中字｜電視電影｜8號電影院 HK Movie,https://www.youtube.com/watch?v=Y7g4PuG2FKw
黃子揚 港產動作電影｜終極危情 (Final Target)｜黃子揚｜蔡曉儀｜高雄｜徐寶華｜香港電影｜8號電影院 HK Movie｜粵語中字｜美亞 Mei Ah｜1994,https://www.youtube.com/watch?v=sTssViPQN5Q
